AcresBurned,ArchiveYear,Counties,Fatalities,Injuries,Latitude,Longitude,Location,Name,Started,Extinguished,StructuresDamaged,StructuresDestroyed,MajorIncident,Duration_Days
0.0,2018,Butte,,,39.71217,-121.77385,"Lower Skyway and Lower Honey Run, Between Chico and Paradise ",Honey Flooding,2018-11-29 23:30:00+00:00,2019-01-04 08:42:00+00:00,,,True,35.0
0.0,2018,Humboldt,,,40.70258,-123.55012,"Black Bennet Rd. near Grape Creek, 8 miles southwest of Burnt Ranch",Grape Fire,2018-04-24 16:59:00+00:00,2019-01-03 15:23:00+00:00,,,False,253.0
0.0,2018,Santa Barbara,,,0.0,0.0,"Montecito, Summerland and Carpenteria",Montecito Flooding / Mudflows,2018-01-09 04:00:00+00:00,2019-01-03 09:43:00+00:00,,,True,359.0
0.0,2018,Ventura,,,0.0,0.0,"Montecito, Summerland and Carpenteria",Montecito Flooding / Mudflows,2018-01-09 04:00:00+00:00,2019-01-03 09:43:00+00:00,,,True,359.0
1806.0,2019,Ventura,,,34.282179,-118.803389,"West Easy Street and West Los Angeles Avenue, Simi Valley",Easy Fire,2019-10-30 07:45:14+00:00,2019-11-02 18:57:00+00:00,,,False,3.0
1300.0,2019,Mariposa,,,37.536069,-120.177018,"Mt Gaines Rd and Bear Valley Rd, Bear Valley",Gaines Fire,2019-08-16 14:11:02+00:00,,,,False,
1011.0,2019,Riverside,2.0,,33.9925,-117.059167,Calimesa Boulevard and Sandalwood Drive,Sandalwood Fire,2019-10-10 15:38:44+00:00,,16.0,74.0,True,
605.0,2019,Tehama,,,40.00171,-122.25421,"Gyle Road and Long Dirt Road, Northwest of Corning",Rawson Fire,2019-10-27 02:47:20+00:00,2019-10-28 07:22:00+00:00,,,False,1.0
494.0,2019,Riverside,,,34.01778,-117.4625,"Granite Hill and Pyrite Street, in Jurupa Valley ",Hill Fire ,2019-10-30 11:19:00+00:00,2019-11-02 18:44:00+00:00,,,True,3.0
355.0,2019,Placer,,,38.838992,-121.325842,"Foothills and McAnally Drive, northwest of Roseville",Foothills Fire,2019-11-25 12:39:44+00:00,,,,False,
289.0,2019,Monterey,,,35.79069,-120.73102,Indian Valley Road and Monterey County Line near Camp Robert's,Cross Fire,2019-10-09 06:52:14+00:00,2019-10-11 07:30:00+00:00,,,False,2.0
289.0,2019,San Luis Obispo,,,35.79069,-120.73102,Indian Valley Road and Monterey County Line near Camp Robert's,Cross Fire,2019-10-09 06:52:14+00:00,2019-10-11 07:30:00+00:00,,,False,2.0
149.0,2019,Mariposa,,,37.241427,-120.027731," Old Hwy and Guadalupe, East of Mariposa",Valley Fire,2019-07-21 12:01:40+00:00,,,,False,
137.0,2019,Fresno,,,36.319291,-120.460189,"Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga",Mud Fire ,2019-10-18 12:17:32+00:00,2019-10-19 15:00:00+00:00,,,False,1.0
107.0,2019,Lassen,,,40.900458,-121.320838,"Pittville Road and Sheep Flat Road, southeast of Fall River Mills",3-2 Willow (Previously H-1 Fire),2019-08-07 18:48:57+00:00,,,,False,
75.0,2019,Riverside,,,33.8615,-116.897333,"Wolfskill Truck Road near Silver Creek Drive, south of Banning",Wolf Fire,2019-10-10 18:36:46+00:00,2019-10-12 17:22:00+00:00,,,False,1.0
40.0,2019,Contra Costa,,,37.828267,-122.103867,"Merrill Circle N and Merrill Dr, Moraga",Merrill Fire,2019-10-10 06:42:19+00:00,2019-10-10 12:00:00+00:00,,,False,0.0
37.0,2019,San Diego,,,33.259861,-117.027333,"Miller Lane and Cole Grade Lane, North of Valley Center ",Miller Fire,2019-10-25 15:05:52+00:00,2019-10-27 18:05:00+00:00,1.0,3.0,True,2.0
35.0,2019,Alameda,,,37.62782,-121.68598,"Mines Rd and Del Valle Rd, southeast of Livermore",Mines Fire,2019-10-24 23:16:18+00:00,2019-10-27 13:55:00+00:00,,,False,2.0
35.0,2019,Stanislaus,,,37.420988,-121.371276,"Frank Raines Park on Del Puerto Canyon Road, west of Patterson",Rains Fire,2019-07-18 09:07:57+00:00,2019-07-18 10:29:00+00:00,,,False,0.0
30.0,2019,Shasta,,,40.463936,-122.435492,"Blue Horse Rd and Saddle Trail, 2 miles NW of Olinda",Horse Fire,2019-07-12 19:08:54+00:00,,,,False,
27.0,2019,Calaveras,,,38.115224,-120.78068,near the Whiskey Creek Day Use area of New Hogan Lake,Whiskey Fire,2019-07-18 18:31:00+00:00,2019-07-20 08:56:00+00:00,,,False,1.0
26.0,2019,San Bernardino,,,34.202883,-116.4449,Off La Barisa Dr & Hwy 247 in Landers,La Barisa Fire,2019-08-03 17:22:51+00:00,2019-08-04 06:39:00+00:00,,,False,0.0
25.0,2019,San Diego,,,32.794768,-116.839743,Off Vista De La Montana in the Dehesa area,Vista Fire,2019-07-17 17:42:04+00:00,2019-07-18 15:58:00+00:00,,,True,0.0
22.0,2019,El Dorado,,,38.538467,-120.965105,Chaparral Drive and Latrobe Road in Latrobe,Chaparral Fire,2019-09-29 21:44:45+00:00,2019-09-29 21:35:00+00:00,,,False,-1.0
22.0,2019,Alameda,,,37.093243,-121.586846,"patterson pass and mid way, eastern",Mid Fire,2019-07-12 18:40:09+00:00,2019-07-12 19:20:00+00:00,,,False,0.0
15.0,2019,Contra Costa,,,38.045866,-122.245186,"San Pablo Ave and Cummings Skyway, Crockett",Nustar Fire,2019-10-15 16:17:18+00:00,,,,False,
12.0,2019,Riverside,,,33.463991,-116.914799,"near the intersection of Sage Road and Highway 79, in Aguanga",Sage Fire,2019-08-27 11:33:56+00:00,2019-08-27 08:54:00+00:00,,,False,-1.0
10.0,2019,Mendocino,,,39.613783,-123.458782,"Highway 101 south of Sloan and Old Sherwood Road in Willits, California",Wilson Fire,2019-10-04 18:38:09+00:00,,,,False,
10.0,2019,Santa Cruz,,,37.178353,-122.07743,"Deer Creek Road and Rons Road, northeast of Boulder Creek",Deer Fire,2019-09-03 15:36:45+00:00,2019-09-06 19:48:00+00:00,,,False,3.0
77758.0,2019,Sonoma,,4.0,38.792458,-122.780053,"John Kincade Road and Burned Mountain Road, northeast of Geyserville",Kincade Fire,2019-10-23 21:27:00+00:00,2019-11-06 19:00:00+00:00,60.0,374.0,True,13.0
54612.0,2019,Plumas,,,40.061389,-120.680556,"Indian Creek and Beckworth Genesee Road, east of Genesee",Walker Fire,2019-09-04 15:17:31+00:00,,,,False,
14217.0,2019,Modoc,,,41.79591,-121.260305,"Hwy 139 and Tucker Butte Rd, 6 miles SW of Clear Lake Reservoir",Tucker Fire,2019-07-28 15:58:00+00:00,2019-08-11 12:16:00+00:00,,,False,13.0
10296.0,2019,Inyo,,,37.034,-118.345,south west of Big Pine and north west of Aberdeen,Taboose Fire,2019-09-06 12:43:35+00:00,2019-11-21 16:09:00+00:00,,,True,76.0
9999.0,2019,Ventura,,,34.302212,-118.997115,"off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula",Maria Fire ,2019-10-31 20:58:28+00:00,2019-11-06 18:00:00+00:00,,4.0,True,5.0
8838.0,2019,Tehama,,,40.12,-122.64,"Off Hammer Loop Road and Petty John Road, West of Red Bluff ",Red Bank Fire,2019-09-05 13:19:56+00:00,2019-09-13 19:00:00+00:00,,2.0,True,8.0
8799.0,2019,Los Angeles,1.0,8.0,34.32988,-118.48161,"Saddle Ridge Rd, Sylmar",Saddle Ridge Fire,2019-10-10 21:02:00+00:00,2019-10-31 09:10:00+00:00,88.0,19.0,True,20.0
5737.0,2019,Modoc,,,41.748,-121.056,"Pinnacle Lake, Doublehead Ranger district, Modoc National Forest",Lone Fire,2019-09-06 11:34:27+00:00,2019-09-13 07:19:00+00:00,,,False,6.0
5563.0,2019,Mariposa,,,37.604638,-119.96606,Highway 140 and Briceburg Bridge Road north of Midpines ,Briceburg Fire,2019-10-06 16:15:12+00:00,,,1.0,True,
5332.0,2019,Tehama,,,40.109,-122.789,"Southeast aspect of Tomhead Mountain, South of Platina",South Fire,2019-09-05 19:59:46+00:00,2019-12-02 16:12:00+00:00,,,False,87.0
4840.0,2019,Mono,,,37.826,-118.872,"southeast of Lee Vining, CA",Springs Fire,2019-09-06 11:24:11+00:00,,,,False,
4615.0,2019,Los Angeles,,,34.472778,-118.368056,"Tick Canyon Rd and Summit Knoll Rd, Canyon Country",Tick Fire,2019-10-24 14:51:46+00:00,,27.0,22.0,True,
3435.0,2019,El Dorado,,,38.724,-120.145,Northern ridge above Caples Creek north of Highway 88,Caples Fire,2019-10-11 12:47:59+00:00,,,,False,
3380.0,2019,Lassen,,,40.593,-120.581,"Hagata Canyon, east of Eagle Lake",R-1 Fire,2019-08-28 19:48:14+00:00,2019-09-04 16:22:00+00:00,,,False,6.0
3126.0,2019,Santa Barbara,,,34.5025,-119.785,Highway 154 and E Camino Cielo near Painted Cave in the Los Padres National Forest,Cave Fire (No Longer a CAL FIRE Incident),2019-11-25 19:59:12+00:00,2019-12-14 08:22:00+00:00,,,False,18.0
2546.0,2019,Monterey,,,36.28426,-120.94771,"Lonoak Rd & Airline Hwy, East of King City  ",Lonoak Fire,2019-06-26 09:18:22+00:00,2019-06-26 18:02:00+00:00,,,False,0.0
2534.0,2019,Tehama,,4.0,40.036379,-122.637837,"Colyer Springs Rd and Raglin Ridge Rd, southwest of Red Bluff",Ranch Fire,2019-11-03 14:16:17+00:00,2019-11-14 18:02:00+00:00,,,True,11.0
2512.0,2019,Yolo,,2.0,38.88978,-122.23922,Guinda,Sand Fire,2019-06-08 14:50:00+00:00,2019-06-17 10:40:00+00:00,,7.0,True,8.0
2500.0,2019,Kern,,,35.72057,-119.62762,"off Twisselmen Road, in the Kern National Wildlife Refuge,15 miles west of Delano",Refuge Fire,2019-05-07 15:47:00+00:00,2019-05-09 09:37:00+00:00,,,False,1.0
2438.0,2019,Lassen,,,39.892222,-120.029722,"Off Highway 395 and Red Rock Road, North of Hallelujah Junction",Long Valley Fire ,2019-08-24 17:25:04+00:00,2019-08-27 09:01:00+00:00,,,False,2.0
2422.0,2019,Stanislaus,,,37.46577,-121.28312,"Del Puerto Canyon Rd, east of Patterson  ",Rock Fire,2019-06-26 08:54:24+00:00,2019-06-27 19:06:00+00:00,,,False,1.0
1975.0,2019,Inyo,,,36.284,-118.228,"Golden Trout Wilderness, Inyo National Forest",Cow Fire,2019-09-06 12:23:00+00:00,2019-11-21 16:08:00+00:00,,,False,76.0
1926.0,2019,Riverside,,3.0,33.528469,-117.273157,"Tenaja Road and Clinton Keith Road, in La Cresta",Tenaja,2019-09-04 16:43:36+00:00,2019-09-14 19:00:00+00:00,2.0,0.0,True,10.0
1872.0,2019,Siskiyou,,,41.862237,-122.662258,"Ash Creek and Highway 96, Southwest of Hornbrook",Lime Fire,2019-09-07 08:36:32+00:00,,,,False,
1764.0,2019,San Luis Obispo,,,35.66318,-120.41128,"Highway 46 East and McMillan Canyon Road, North of Shandon",McMillan Fire,2019-06-12 12:48:00+00:00,2019-06-24 10:25:00+00:00,,,False,11.0
1507.0,2019,Mexico,,,32.573437,-116.658735,"City of Tecate, southeast of San Diego ",Border 8 Fire,2019-08-16 06:14:55+00:00,2019-08-17 14:30:00+00:00,,,False,1.0
1350.0,2019,Sutter,,,39.28926,-121.85906,"North Butte Rd & West Butte Rd, northeast of Colusa",West Butte Fire,2019-06-08 14:37:00+00:00,2019-06-17 15:16:00+00:00,,,False,9.0
1301.0,2019,State of Oregon,,,42.033,-122.175,"Highway 66 and Ward Rd, 13 miles west of Keno, Oregon",Ward Fire,2019-08-09 23:08:25+00:00,2019-08-18 16:33:00+00:00,,,False,8.0
1165.0,2019,State of Nevada,,,39.631945,-119.769881,"Chimney Rd and Barrel Springs Rd, 2 miles North of Sun Valley Nevada",Jasper Fire,2019-07-13 18:42:22+00:00,2019-07-16 08:50:00+00:00,,,False,2.0
1127.0,2019,San Luis Obispo,,,35.343761,-119.913717,"off Highway 58 and Boulder Creek Road, California Valley",Boulder Fire,2019-06-05 10:49:00+00:00,2019-06-11 14:49:00+00:00,,,False,6.0
1020.0,2019,Lassen,,,40.943799,-120.275298,"Cold Springs Rd and McDonald Peak, 11 miles southeast of Madeline",W1 McDonald Fire,2019-08-08 18:42:41+00:00,2019-08-11 11:35:00+00:00,,,False,2.0
974.0,2019,San Luis Obispo,,,35.63111111,-120.26916667,Gillis Canyon and South East of Shandon,Gillis Fire,2019-07-08 16:44:08+00:00,2019-07-09 18:22:00+00:00,,,False,1.0
835.0,2019,San Luis Obispo,,,35.30759,-119.96498,"Belmont & Costa Mesa Rd, In California Valley",Belmont Fire,2019-05-29 17:10:00+00:00,2019-06-03 08:44:00+00:00,,,False,4.0
757.0,2019,Contra Costa,,,37.908362,-121.872941,"Marsh Creek Rd and Morgan Territory Rd, southwest of Brentwood",Marsh Complex,2019-08-03 03:16:00+00:00,2019-08-06 18:42:00+00:00,,,False,3.0
756.0,2019,Tulare,,,36.40193,-119.030621,"Dry Creek Dr and Lomitas Drive, east of Woodlake",Creek Fire,2019-08-31 15:31:59+00:00,,0.0,0.0,False,
745.0,2019,Los Angeles,,,34.098191,-118.478717,East Sepulveda Blvd and I-405 near Los Angeles City ,Getty Fire ,2019-10-28 06:46:55+00:00,2019-11-05 17:30:00+00:00,,,False,8.0
703.0,2019,Mendocino,,,39.22431,-123.12887,"Potter Valley Road and  Highway 20, east of Calpella in Mendocino County",Burris Fire,2019-10-27 14:54:40+00:00,2019-11-03 18:52:00+00:00,,,False,7.0
604.0,2019,Placer,,,38.751648,-121.432636,"Baseline Road and Country Acres Lane, north of Rio Linda ",Baseline Fire ,2019-09-20 15:02:08+00:00,,,,False,
600.0,2019,Shasta,,3.0,40.715556,-122.241944,"Bear Mountain Road and Dry Creek Road, north of Bella Vista",Mountain Fire,2019-08-22 11:02:09+00:00,2019-08-26 17:00:00+00:00,7.0,14.0,True,4.0
600.0,2019,Stanislaus,,,37.25988,-121.09375,"Interstate 5 and Pete Miller Road, southwest of Newman",Stuhr Fire,2019-06-07 16:55:00+00:00,2019-06-11 17:14:00+00:00,,,False,4.0
526.0,2019,Napa,,,38.165873,-122.211671,"American Canyon and Highway 80, east of American Canyon",American Fire,2019-10-06 16:36:50+00:00,2019-10-07 18:34:00+00:00,,1.0,False,1.0
525.0,2019,Riverside,,,33.919507,-117.103765,"off Gilman Springs Road, between Highway 60 and Jack Rabbit Trail",Jerry Fire,2019-06-21 13:02:00+00:00,2019-06-24 11:43:00+00:00,,,False,2.0
520.0,2019,Riverside,,,33.4853,-117.043723,"Horseshoe Trail and Stagecoach Road, Juniper Flats",Horseshoe Fire ,2019-09-14 17:53:00+00:00,,,,True,
496.0,2019,Butte,,,39.45296,-121.412619,"Swedes Flat Road and Oro Bangor Highway, east of Oroville",Swedes Fire,2019-09-07 15:06:00+00:00,2019-09-13 19:00:00+00:00,0.0,2.0,True,6.0
448.0,2019,San Diego,,,32.575556,-117.026667,"Off Airway Road and Caliente Ave, in San Ysidro ",Caliente Fire,2019-08-01 14:53:15+00:00,2019-08-03 09:10:00+00:00,,,False,1.0
448.0,2019,Kern,,,35.60989,-118.41204,"near Quail Dr and Bobcat Dr in the Kern River Valley, South of Lake Isabela",Mesa Fire ,2019-07-31 17:13:53+00:00,,,,False,
423.0,2019,Mariposa,,,37.532028,-120.208019,"Bear Valley Rd and Cotton Creek Rd, east of Snelling",Hunter Fire,2019-08-15 15:15:56+00:00,,,,False,
420.0,2019,Santa Barbara,,,34.484722,-120.190833,Calle Real & Hwy 101 west of El Capitan ,Real Fire,2019-10-17 16:31:00+00:00,2019-10-21 06:00:00+00:00,,,False,3.0
381.0,2019,Tulare,,,36.151,-118.185,Northeast of Broder Meadow,Broder Fire,2019-09-06 12:39:18+00:00,,,,False,
350.0,2019,Riverside,,,33.975405,-117.207068,"Reche Canyon Rd and Jordan Dr, Moreno Valley",Reche Fire,2019-10-10 14:18:17+00:00,2019-10-13 07:30:00+00:00,1.0,1.0,True,2.0
328.0,2019,Riverside,,,33.985972,-117.414111,"5300 block of 46th Street, East Jurupa Valley ",46 Fire,2019-10-31 06:22:34+00:00,2019-11-03 16:15:00+00:00,,,False,3.0
316.0,2019,Monterey,,,35.908333,-120.984167,"near Lake San Antonio, Jolon Road and New Pleyto Road, Lockwood ",Lake Fire,2019-07-29 15:43:48+00:00,,,,False,
300.0,2019,Butte,,,39.622137,-121.693472,"Off of Hwy 99 and Hwy 149, Southeast of Chico",Hwy Fire,2019-09-28 17:48:10+00:00,2019-09-28 18:40:00+00:00,,,False,0.0
283.0,2019,San Joaquin,,,37.63206,-121.538382,"West Corral Hollow Road, Carnegie State Vehicular Recreational Area, southwest of Tracy",Hollow Fire,2019-07-03 15:34:12+00:00,2019-07-05 07:50:00+00:00,,,False,1.0
280.0,2019,Trinity,,,41.150392,-122.634108,"Highway 3 and Bear Creek Loop, Northeast of Coffee Creek",Rams Horn Fire,2019-09-07 08:49:58+00:00,2019-09-12 10:08:00+00:00,,,False,5.0
280.0,2019,Monterey,,,36.008889,-121.466944,"In Los Padres National Forest, West of Fort Hunter Liggett ",Mill Fire,2019-07-30 13:28:17+00:00,2019-08-12 08:20:00+00:00,,,False,12.0
279.0,2019,Ventura,,,34.71011,-119.3547,3 miles northwest of Reyes Creek,Snail Fire,2019-09-01 17:37:43+00:00,2019-09-05 08:14:00+00:00,,,False,3.0
263.0,2019,Lassen,,,40.679318,-120.392768,"Snowstorm Rd, south of Ravendale",Snowstorm Fire,2019-07-05 16:37:04+00:00,2019-07-06 07:49:00+00:00,,,False,0.0
260.0,2019,Lassen,,,44.734,-120.606,"North of Fredonyer Peak, southwest of Termo",R-6 Fire,2019-09-06 13:20:00+00:00,2019-09-11 18:30:00+00:00,,,False,5.0
257.0,2019,Tulare,,,36.18479,-118.99229,"Off Rd 256 & Ave 220, east of Strathmore",Citrus Fire,2019-06-02 16:12:00+00:00,2019-06-11 14:48:00+00:00,,,False,8.0
250.0,2019,Riverside,,,33.9369,-117.3063,"Kangaroo Court and River Ridge Drive, Riverside ",Sycamore Fire,2019-09-07 20:31:46+00:00,2019-09-08 18:00:00+00:00,,,False,0.0
244.0,2019,Trinity,,,40.062304,-123.222196,"Yolla Bolly Middle Eel Wilderness near Henthorne Lake, North of Covelo",Henthorne Fire,2019-09-05 09:25:00+00:00,2019-09-18 12:17:00+00:00,,,False,13.0
244.0,2019,Mariposa,,,37.524378,-120.296551,"McSwain Entrance and Lake McClure Rd, Hornitos",Lake Fire,2019-07-08 15:30:14+00:00,,,,False,
240.0,2019,Alameda,,,37.708743,-121.841879,"Central Pkwy and Croak Rd, 4 miles east of Dublin",Harte Fire,2019-08-09 15:09:50+00:00,,,,False,
227.0,2019,Siskiyou,,,41.4929742,-123.2129356,"Marble Mountain Wilderness and Kidder Creek, Northwest of Etna",Kidder 2 Fire,2019-09-07 08:47:46+00:00,2019-09-26 08:00:00+00:00,,,False,18.0
225.0,2019,Mendocino,,3.0,39.005262,-123.195306,Off Moose Rd & Bus McGall Rd northwest of Hopland,Moose Fire,2019-08-12 17:10:00+00:00,2019-08-17 18:15:00+00:00,,,True,5.0
220.0,2019,San Luis Obispo,,4.0,35.214364,-120.455883,"Upper Lopez Canyon Road & Wittenberg Creek Rd, southeast of San Luis Obispo",Lopez Fire,2019-09-21 14:26:00+00:00,2019-09-27 18:00:00+00:00,,0.0,True,6.0
214.0,2019,Riverside,,,33.911,-116.980528,"Off of Lamb Canyon Road and California Avenue, Southeast of Beaumont",Wolf Fire ,2019-06-29 12:54:13+00:00,2019-06-30 15:51:00+00:00,,,False,1.0
213.0,2019,Madera,,,37.016944,-119.934167,"Off Road 33 and Highway 145, Bonadelle",Madera Fire ,2019-07-15 18:19:31+00:00,2019-07-16 06:49:00+00:00,,,False,0.0
210.0,2019,Merced,,,37.312877,-120.242411,"Off of Merced Fall Road and La Grange Road, East of Snelling",Merced Fire ,2019-06-29 15:09:52+00:00,2019-07-02 15:51:00+00:00,,,False,3.0
210.0,2019,Santa Clara,,,37.21638,-121.70768,"Malech Rd & Bailey Rd, South San Jose",Malech Fire,2019-06-09 14:29:00+00:00,2019-06-11 17:17:00+00:00,,,False,2.0
208.0,2019,Kern,,,34.9008333,-118.9183333,"  I 5 and Diger Rd, South of Bakersfield",Tejon Fire,2019-07-21 15:30:17+00:00,,,,False,
207.0,2019,Siskiyou,,,39.28926,-121.85906,"off Highway 96 and Lumgrey Road, West of Gottsville",Lumgrey Fire,2019-06-17 17:50:00+00:00,2019-06-24 16:56:00+00:00,,,False,6.0
202.0,2019,Stanislaus,,,37.944751,-120.84372,"Off of Milton Road and Highway 4, North of Oakdale ",Milton Fire ,2019-07-15 10:49:00+00:00,2019-07-16 06:48:00+00:00,,,False,0.0
200.0,2019,San Bernardino,,,34.183,-117.285,"off of W 59th and Hill Dr, in San Bernardino National Forest",Hillside Fire,2019-10-31 06:53:47+00:00,2019-11-05 09:03:00+00:00,,,False,5.0
200.0,2019,Contra Costa,,,37.99136,-121.64118,"East Cypress Rd and Bethel Island Road, Knightsen, CA  ",Cypress Complex,2019-10-27 08:50:23+00:00,2019-10-28 16:26:00+00:00,,,False,1.0
200.0,2019,Ventura,,,34.23955,-119.20187,"Olivas Park Drive, near the Buenaventura Golf Course",Olivas Fire,2019-10-11 15:57:10+00:00,2019-10-12 18:00:00+00:00,,,False,1.0
200.0,2019,San Diego,,,32.787656,-116.806941,Dehesa Road and Sloan Canyon Road,Dehesa Fire ,2019-09-24 15:00:00+00:00,,,,True,
200.0,2019,Santa Barbara,,,34.630919,-120.187368,"McMurray Rd and Hwy 101, north of Buellton",McMurray Fire,2019-09-09 17:42:43+00:00,2019-09-14 08:00:00+00:00,,,False,4.0
193.0,2019,Lassen,,,40.072739,-120.158273,"Off Old Highway and Cowboy Joe Road, Northwest of Doyle",Doyle Fire,2019-07-14 14:02:31+00:00,2019-07-16 09:00:00+00:00,,,False,1.0
190.0,2019,Stanislaus,,,37.32585,-121.110146,"Off SB Interstate 5 and West Stuhr Road, South of Patterson City ",Stuhr Fire ,2019-09-11 11:25:43+00:00,,,,False,
190.0,2019,Monterey,,,35.95191,-120.8092,"Sargent Canyon Road and Sheep Canyon, San Ardo Oil Fields",Sargent Fire,2019-07-09 21:43:36+00:00,2019-07-10 16:04:00+00:00,,,False,0.0
183.0,2019,Solano,,,38.158333,-122.118889,"Off Marshview Road and Highway 680, South of Cordelia ",Marshview Fire,2019-07-24 12:28:45+00:00,,,,False,
172.0,2019,Kern,,,35.03855,-119.19454,Off Highway 166 at Wind Wolves Preserve,Vulcan Fire,2019-05-03 15:04:00+00:00,2019-05-08 08:48:00+00:00,,,False,4.0
167.0,2019,Riverside,,,33.635,-116.801111,"Bautista Road and Tripp Flats, West of Lake Hemet",Bautista Fire,2019-09-15 20:13:05+00:00,2019-09-22 18:00:00+00:00,,,False,6.0
167.0,2019,San Benito,,,36.600167,-120.8405,"Panoche Road and New Idria Road, Paicines",Antelope Fire,2019-09-02 15:40:37+00:00,2019-09-03 07:11:00+00:00,,,False,0.0
161.0,2019,Kings,,,35.81778,-120.09715,"Hwy 41 and York Ave, 13 miles south of Avenal (Kings County)",York Fire,2019-04-28 22:20:00+00:00,2019-06-24 11:45:00+00:00,,,False,56.0
156.0,2019,Shasta,,,40.484329,-122.159393,"Dersch Rd and Cottage Hill Dr, northeast of Anderson ",Cottage Fire,2019-08-15 15:09:55+00:00,2019-08-17 18:43:00+00:00,,,True,2.0
156.0,2019,Los Angeles,,,34.677864,-118.752395,Off Interstate 5 & Templin Hwy,Five Fire,2019-08-03 17:01:15+00:00,2019-08-05 12:25:00+00:00,,,False,1.0
156.0,2019,San Bernardino,,,33.997528,-117.769766,"Chino Hils Parkway and Grand Avenue, Chino Hills",Star Fire,2019-07-28 13:20:11+00:00,,,,False,
155.0,2019,Tulare,,,36.28001,-119.10974,"Off Spruce Rd & Myer Dr, east of Exeter",Spruce Fire,2019-06-01 15:49:00+00:00,2019-06-11 14:48:00+00:00,,,False,9.0
150.0,2019,Contra Costa,,,38.03545,-122.2241,"Commings Skyway and I-80, south of Crockett",Sky Fire ,2019-10-27 11:29:03+00:00,2019-10-28 16:30:00+00:00,,,False,1.0
150.0,2019,San Diego,,,32.767649,-116.796032,"Dehesa Road and Slone Canyon Road, Dehesa",Dehesa Fire,2019-07-28 19:51:55+00:00,,,,False,
148.0,2019,Placer,,,38.73817,-121.39419,"Watt Ave & Dyer Road, northeast of Rio Linda",Dyer Fire,2019-06-26 22:43:07+00:00,2019-06-27 08:26:00+00:00,,,False,0.0
145.0,2019,San Bernardino,,,34.183624,-117.274276,near Old Waterman Canyon Road and Hwy 18. ,Old Water Fire,2019-10-24 04:53:17+00:00,,,,False,
144.0,2019,Santa Clara,,,37.45899,-121.22093,"Off Del Puerto Canyon Rd & Diablo Grande Pkwy, west of Patterson",Canyon Fire,2019-05-30 16:19:00+00:00,2019-06-11 14:40:00+00:00,,,False,11.0
140.0,2019,Solano,,,38.07205,-122.22463,"Glen Cove Pkwy and Lookout Dr, south of Vallejo",Glencove Fire ,2019-10-27 11:52:15+00:00,2019-10-28 16:28:00+00:00,,,False,1.0
139.0,2019,Alameda,,,37.71734,-121.55867,"Patterson Pass and Midway Road, west of Tracy",Patterson Fire,2019-08-21 17:56:05+00:00,2019-08-21 18:27:00+00:00,,,False,0.0
